#{"t_start": 1748668966.7769225, "env_id": "None"}
r,l,t
-116.0,12,3394.155262
-240.0,12,3394.766258
-132.0,12,3395.346477
-148.0,12,3396.392085
-240.0,12,3396.607088
-148.0,12,3397.274205
-154.0,12,3398.167139
-92.0,12,3398.998465
-208.0,12,3399.930355
-240.0,12,3400.494645
-240.0,12,3401.343336
-210.0,12,3402.076477
16.0,12,3402.786738
-150.0,12,3403.672741
32.0,12,3404.424616
-100.0,12,3405.350788
-192.0,12,3405.941476
-174.0,12,3406.87499
-162.0,12,3407.70618
-70.0,12,3407.852086
-144.0,12,3408.074716
-206.0,12,3409.186408
-48.0,12,3409.888494
-114.0,12,3410.051339
-82.0,12,3410.861183
-16.0,12,3411.908092
-6.0,12,3412.989299
-164.0,12,3413.599619
-240.0,12,3415.018209
-166.0,12,3415.240716
-198.0,12,3415.992348
-122.0,12,3416.452768
-144.0,12,3417.449286
-92.0,12,3417.751069
14.0,12,3417.950136
-80.0,12,3418.659925
-240.0,12,3419.260374
-64.0,12,3420.139616
0.0,12,3420.626339
-218.0,12,3420.678125
-240.0,12,3420.930371
-146.0,12,3421.802021
-206.0,12,3422.509098
-78.0,12,3423.346593
-102.0,12,3424.240709
-212.0,12,3424.496462
-190.0,12,3425.424471
-240.0,12,3426.195222
-146.0,12,3427.339762
-138.0,12,3428.036674
-240.0,12,3428.771895
-16.0,12,3429.577099
-152.0,12,3430.400722
-22.0,12,3431.385719
-42.0,12,3432.305639
-108.0,12,3433.507032
-240.0,12,3434.354612
-232.0,12,3435.301299
-208.0,12,3435.999925
-240.0,12,3436.867554
-68.0,12,3437.641994
-128.0,12,3438.481528
-162.0,12,3439.166193
-176.0,12,3440.34295
-202.0,12,3441.382064
-148.0,12,3442.13558
-154.0,12,3442.448005
-204.0,12,3442.962274
-114.0,12,3443.848214
24.0,12,3444.515942
-162.0,12,3445.256429
14.0,12,3445.880523
-128.0,12,3446.56929
-88.0,12,3447.405258
-116.0,12,3448.325446
-100.0,12,3449.033532
-144.0,12,3449.680013
-154.0,12,3450.570891
-218.0,12,3451.132262
-206.0,12,3452.014336
-122.0,12,3452.094281
-156.0,12,3452.873334
26.0,12,3453.147351
-172.0,12,3453.789643
-126.0,12,3454.432907
52.0,12,3454.489659
-204.0,12,3455.48745
-166.0,12,3456.312999
-130.0,12,3456.669508
-150.0,12,3457.817629
-162.0,12,3458.388672
-170.0,12,3459.19318
-204.0,12,3459.903587
-240.0,12,3460.327648
-98.0,12,3461.515456
-106.0,12,3462.305086
-104.0,12,3463.283476
-240.0,12,3464.285443
-120.0,12,3465.165528
-196.0,12,3466.178596
-192.0,12,3466.833138
22.0,12,3467.407131
-184.0,12,3468.341381
-240.0,12,3468.945709
-188.0,12,3469.453193
-74.0,12,3470.114599
-146.0,12,3470.399391
-144.0,12,3471.071726
-58.0,12,3471.840063
-156.0,12,3472.746692
-116.0,12,3473.907624
-154.0,12,3474.758467
-196.0,12,3475.509698
-90.0,12,3477.233313
-240.0,12,3478.210934
-204.0,12,3478.402737
-190.0,12,3478.475538
-118.0,12,3479.531393
-152.0,12,3480.015093
-100.0,12,3480.287269
-134.0,12,3481.072128
62.0,12,3481.721345
-194.0,12,3482.616834
-208.0,12,3483.845491
-90.0,12,3484.519045
-198.0,12,3485.312311
-120.0,12,3485.943078
-98.0,12,3486.729299
-216.0,12,3487.368613
-150.0,12,3488.311118
-20.0,12,3488.592559
-140.0,12,3489.41459
-98.0,12,3490.658348
-152.0,12,3490.81157
-82.0,12,3491.502541
-38.0,12,3492.261628
-112.0,12,3493.49646
-222.0,12,3493.796015
-48.0,12,3494.72956
-34.0,12,3495.664921
6.0,12,3496.720216
-202.0,12,3496.989322
-240.0,12,3497.98955
-240.0,12,3498.31872
-188.0,12,3500.775704
-166.0,12,3501.578199
-82.0,12,3502.373389
-128.0,12,3503.012461
-154.0,12,3503.74661
-168.0,12,3504.948916
-190.0,12,3505.60174
-136.0,12,3506.450756
-240.0,12,3507.878227
-116.0,12,3508.659924
-80.0,12,3509.528808
-218.0,12,3510.784905
-206.0,12,3511.655931
-156.0,12,3512.292154
-152.0,12,3513.425099
-150.0,12,3514.476387
-10.0,12,3515.187914
-136.0,12,3515.765768
-152.0,12,3516.918896
-240.0,12,3517.591847
-226.0,12,3518.639522
-138.0,12,3519.413917
-144.0,12,3520.138666
-144.0,12,3520.566211
-22.0,12,3521.454382
-164.0,12,3522.497177
-156.0,12,3522.971052
-152.0,12,3523.932296
-158.0,12,3524.745147
-190.0,12,3525.361712
-90.0,12,3526.30073
14.0,12,3526.923063
-138.0,12,3527.446188
-240.0,12,3527.845585
-156.0,12,3528.865717
-96.0,12,3529.692771
-18.0,12,3530.200606
-66.0,12,3530.767367
0.0,12,3531.390468
-198.0,12,3532.246577
-224.0,12,3532.746089
-200.0,12,3533.387927
-182.0,12,3534.219426
-190.0,12,3534.857315
-62.0,12,3535.67074
-184.0,12,3535.798123
-36.0,12,3536.589694
10.0,12,3537.320418
-82.0,12,3538.173611
-50.0,12,3538.770187
-240.0,12,3539.500886
-4.0,12,3540.108086
-128.0,12,3540.936438
-218.0,12,3541.528818
-122.0,12,3542.20905
-156.0,12,3543.195395
-174.0,12,3544.073389
-144.0,12,3545.054907
-74.0,12,3545.814131
-14.0,12,3546.636066
-134.0,12,3547.251119
-86.0,12,3547.564174
-180.0,12,3548.159891
-240.0,12,3548.750104
-162.0,12,3549.275183
-68.0,12,3550.091152
-154.0,12,3550.206702
-222.0,12,3550.979677
-144.0,12,3551.746521
-172.0,12,3552.415038
-130.0,12,3553.176123
-160.0,12,3554.073632
-154.0,12,3554.933429
34.0,12,3555.706789
-82.0,12,3556.64729
-162.0,12,3557.849927
-204.0,12,3558.614634
-144.0,12,3559.553171
-116.0,12,3560.087259
-196.0,12,3560.809236
-180.0,12,3561.032997
-190.0,12,3561.112163
-24.0,12,3561.869833
-104.0,12,3562.636519
-154.0,12,3562.798378
-112.0,12,3563.5001
-104.0,12,3565.006727
-104.0,12,3565.94725
54.0,12,3566.713842
-140.0,12,3567.829712
-190.0,12,3568.795584
-200.0,12,3569.822889
-28.0,12,3570.560595
-134.0,12,3571.095563
-162.0,12,3571.953518
-88.0,12,3572.73192
-176.0,12,3573.524078
-132.0,12,3574.172171
-86.0,12,3574.890076
-152.0,12,3576.105677
-146.0,12,3576.679586
-48.0,12,3577.381859
-232.0,12,3578.398714
-120.0,12,3579.324204
-56.0,12,3579.836592
-158.0,12,3580.518548
-108.0,12,3581.693778
-198.0,12,3582.369277
-114.0,12,3583.221417
-204.0,12,3584.095108
-218.0,12,3585.256313
-118.0,12,3586.049277
-170.0,12,3586.875963
-208.0,12,3588.060434
-114.0,12,3588.960153
84.0,12,3589.713248
-32.0,12,3590.278487
-174.0,12,3591.096223
-164.0,12,3591.309929
-178.0,12,3592.17627
-84.0,12,3592.443024
-214.0,12,3592.698935
0.0,12,3593.486601
-176.0,12,3593.971706
-204.0,12,3594.662454
-158.0,12,3594.932856
-180.0,12,3595.029985
-150.0,12,3595.347442
-176.0,12,3596.312912
-198.0,12,3596.8596
-190.0,12,3597.520491
-76.0,12,3598.430602
-136.0,12,3599.012776
-160.0,12,3599.680742
-154.0,12,3600.554447
50.0,12,3601.580721
-190.0,12,3601.762275
-112.0,12,3602.716759
-202.0,12,3603.661274
-40.0,12,3604.184444
-72.0,12,3605.229514
-6.0,12,3605.950865
-192.0,12,3607.004848
-150.0,12,3607.980823
-82.0,12,3609.080314
-120.0,12,3609.431587
-204.0,12,3609.940728
-128.0,12,3610.878961
-138.0,12,3611.623569
-52.0,12,3612.44779
-190.0,12,3612.633746
-128.0,12,3613.345317
-190.0,12,3613.710458
6.0,12,3614.539151
-152.0,12,3615.292655
-206.0,12,3615.571267
-158.0,12,3616.472533
-180.0,12,3617.460067
66.0,12,3618.214372
-124.0,12,3619.073546
-170.0,12,3619.28879
-204.0,12,3619.611593
-130.0,12,3620.471501
-106.0,12,3621.350227
-78.0,12,3621.980622
-208.0,12,3622.504532
-46.0,12,3623.280037
6.0,12,3624.047989
-118.0,12,3624.156795
-172.0,12,3624.425317
-56.0,12,3625.353533
-216.0,12,3626.101067
-94.0,12,3627.171661
-156.0,12,3627.566849
-240.0,12,3628.283736
-240.0,12,3629.458123
-26.0,12,3630.04405
-204.0,12,3630.767246
-10.0,12,3631.325286
-170.0,12,3631.694377
-218.0,12,3632.564089
-190.0,12,3633.404442
-186.0,12,3633.599225
-90.0,12,3634.144286
-218.0,12,3634.299527
-108.0,12,3635.468977
-90.0,12,3635.688491
-80.0,12,3636.536863
-122.0,12,3637.177119
-172.0,12,3637.888062
-110.0,12,3638.589224
-130.0,12,3639.582399
-130.0,12,3640.332406
-240.0,12,3640.9777
-224.0,12,3641.378254
-144.0,12,3642.181352
-102.0,12,3642.354448
-178.0,12,3643.24644
-58.0,12,3643.999064
-240.0,12,3644.153593
-28.0,12,3645.042864
-166.0,12,3645.189928
-112.0,12,3646.030551
64.0,12,3646.627994
-114.0,12,3647.655102
-218.0,12,3648.002334
42.0,12,3648.244305
-150.0,12,3648.519254
-82.0,12,3648.850343
-102.0,12,3649.643761
-28.0,12,3650.170461
-202.0,12,3650.942653
-60.0,12,3651.640437
-20.0,12,3652.525784
-38.0,12,3653.447212
-26.0,12,3654.153407
-44.0,12,3655.163589
-172.0,12,3656.115648
-114.0,12,3656.97151
-88.0,12,3657.486265
-132.0,12,3658.685507
-190.0,12,3659.242922
-174.0,12,3660.691685
-160.0,12,3661.383661
-32.0,12,3662.334475
-96.0,12,3663.260112
-168.0,12,3664.247484
-112.0,12,3665.00374
-62.0,12,3665.242365
-218.0,12,3666.20279
-116.0,12,3666.8384
-240.0,12,3667.804219
-62.0,12,3668.579472
-240.0,12,3669.170397
-24.0,12,3670.545298
42.0,12,3671.221133
-140.0,12,3671.655485
-102.0,12,3672.280207
-134.0,12,3672.815381
-84.0,12,3673.762678
-170.0,12,3674.51675
-210.0,12,3675.396773
-106.0,12,3676.587574
-6.0,12,3677.323305
42.0,12,3677.592328
-46.0,12,3678.417895
-184.0,12,3678.621127
-240.0,12,3679.45827
-158.0,12,3680.586111
-200.0,12,3681.262355
-174.0,12,3681.982922
-190.0,12,3682.726704
-138.0,12,3683.845892
-94.0,12,3685.596308
-112.0,12,3686.224765
-154.0,12,3687.181067
-172.0,12,3687.924702
-240.0,12,3688.793901
-84.0,12,3689.650255
-70.0,12,3690.770994
-140.0,12,3691.805332
-68.0,12,3692.81883
-138.0,12,3694.080887
-186.0,12,3694.338198
-64.0,12,3695.28318
-170.0,12,3696.091463
4.0,12,3696.261704
-204.0,12,3696.971283
-240.0,12,3697.867642
-198.0,12,3698.535898
-86.0,12,3699.623568
-190.0,12,3700.293596
-212.0,12,3700.435183
-180.0,12,3701.178976
-204.0,12,3701.66457
-176.0,12,3702.643084
-56.0,12,3703.34066
-62.0,12,3704.147961
-202.0,12,3705.738094
-64.0,12,3706.52314
0.0,12,3707.278412
-148.0,12,3708.020471
-194.0,12,3709.415697
-78.0,12,3710.152969
-184.0,12,3710.847257
-184.0,12,3711.889617
-240.0,12,3712.927635
-202.0,12,3713.57314
-104.0,12,3713.989124
-64.0,12,3715.071516
-50.0,12,3715.316035
-170.0,12,3715.615463
48.0,12,3716.476793
-68.0,12,3717.384992
76.0,12,3717.591292
-26.0,12,3718.339722
14.0,12,3718.843835
-128.0,12,3719.660921
-110.0,12,3720.930998
-210.0,12,3721.070873
-186.0,12,3721.795773
-100.0,12,3723.282531
-192.0,12,3723.731595
-132.0,12,3724.685139
-82.0,12,3725.276713
-106.0,12,3726.103318
-232.0,12,3727.002702
-182.0,12,3728.030942
-106.0,12,3729.084085
-186.0,12,3730.180017
-148.0,12,3730.941222
-118.0,12,3731.146217
-158.0,12,3731.459009
-128.0,12,3732.439125
-204.0,12,3733.341052
-164.0,12,3733.860906
-168.0,12,3734.349671
-210.0,12,3735.067862
-192.0,12,3735.896989
-240.0,12,3736.708718
-98.0,12,3737.397825
-240.0,12,3738.228971
74.0,12,3738.769367
-70.0,12,3739.5151
-162.0,12,3739.688781
-214.0,12,3739.749572
48.0,12,3740.746323
-186.0,12,3742.563556
-240.0,12,3743.25849
-188.0,12,3744.036266
-190.0,12,3744.978824
76.0,12,3745.75862
-184.0,12,3746.75728
-70.0,12,3747.037128
-90.0,12,3747.80187
-88.0,12,3748.839685
-144.0,12,3749.57121
-146.0,12,3750.454824
-96.0,12,3751.144098
-182.0,12,3751.669928
-240.0,12,3751.866537
-54.0,12,3752.588637
-76.0,12,3752.733676
-62.0,12,3753.408787
-90.0,12,3753.810824
-126.0,12,3754.28151
-120.0,12,3754.547934
-102.0,12,3755.097535
-116.0,12,3755.293861
-138.0,12,3756.077196
-102.0,12,3756.867776
-176.0,12,3758.245828
-156.0,12,3758.732415
-166.0,12,3759.595535
-142.0,12,3759.93472
-218.0,12,3760.538982
-182.0,12,3761.604306
-240.0,12,3761.92731
-168.0,12,3762.562289
-198.0,12,3763.179556
-30.0,12,3763.818628
-94.0,12,3764.671285
-230.0,12,3765.72673
-120.0,12,3766.418496
-160.0,12,3767.153795
-128.0,12,3767.829675
-96.0,12,3768.687943
-226.0,12,3769.06216
-184.0,12,3769.938164
-70.0,12,3770.415564
-142.0,12,3771.040493
-154.0,12,3772.427961
-218.0,12,3773.360761
-198.0,12,3774.611058
-138.0,12,3775.750309
-164.0,12,3776.8361
-50.0,12,3777.446065
-166.0,12,3778.073588
-128.0,12,3778.788124
-170.0,12,3779.333532
-240.0,12,3780.039683
-166.0,12,3781.26225
-60.0,12,3781.748541
-138.0,12,3782.691121
14.0,12,3783.342791
-132.0,12,3783.969933
-140.0,12,3784.621719
-142.0,12,3785.167878
-240.0,12,3786.151544
-204.0,12,3787.157598
-62.0,12,3787.799852
-82.0,12,3788.283073
-102.0,12,3789.56483
-174.0,12,3790.534024
-204.0,12,3791.888907
-98.0,12,3792.578617
-116.0,12,3793.09972
-174.0,12,3794.243543
-230.0,12,3794.2802
-154.0,12,3794.736731
-144.0,12,3795.962494
-240.0,12,3796.660951
-162.0,12,3797.648299
-168.0,12,3797.958579
-210.0,12,3798.689636
-240.0,12,3799.170121
-104.0,12,3799.669716
-240.0,12,3800.340021
-170.0,12,3801.092801
-240.0,12,3801.779474
-54.0,12,3803.136986
-72.0,12,3803.93801
-224.0,12,3804.72722
-160.0,12,3805.733167
-38.0,12,3806.653137
22.0,12,3807.448838
-158.0,12,3808.186018
-186.0,12,3808.913295
-188.0,12,3809.575609
-162.0,12,3810.190665
-150.0,12,3811.417792
-192.0,12,3812.37971
-104.0,12,3813.321504
-204.0,12,3814.114734
-168.0,12,3814.918124
-116.0,12,3815.756737
36.0,12,3816.262801
-96.0,12,3816.906103
-40.0,12,3817.659942
-196.0,12,3818.293615
-128.0,12,3819.087715
-204.0,12,3820.002172
-68.0,12,3820.273405
-204.0,12,3820.883558
-30.0,12,3821.024383
-226.0,12,3822.129651
-94.0,12,3822.618231
34.0,12,3822.867398
-172.0,12,3823.432712
-188.0,12,3824.487856
-210.0,12,3825.277865
-240.0,12,3825.641519
-44.0,12,3826.247908
72.0,12,3826.766131
-10.0,12,3827.949625
42.0,12,3828.281248
-240.0,12,3829.07636
-218.0,12,3830.029231
-156.0,12,3831.600853
-86.0,12,3832.784506
-128.0,12,3833.628654
-240.0,12,3834.836903
-108.0,12,3834.943002
-240.0,12,3835.822206
-184.0,12,3836.846946
-104.0,12,3837.700416
-80.0,12,3838.489307
-134.0,12,3839.20872
-240.0,12,3839.797526
50.0,12,3840.311451
-172.0,12,3841.231941
-172.0,12,3841.424684
-160.0,12,3842.44027
-64.0,12,3842.689623
-240.0,12,3843.450722
-198.0,12,3844.232292
-152.0,12,3845.164385
-182.0,12,3845.908943
-74.0,12,3846.693045
-128.0,12,3847.519141
-144.0,12,3848.147315
-40.0,12,3849.038894
-112.0,12,3849.598077
-208.0,12,3850.465273
-110.0,12,3850.747695
-34.0,12,3851.406715
-182.0,12,3852.003801
-112.0,12,3852.561777
-18.0,12,3853.694275
-170.0,12,3854.074867
34.0,12,3854.714119
-54.0,12,3855.467231
-146.0,12,3856.090774
-166.0,12,3856.800939
-240.0,12,3857.689094
-142.0,12,3858.550028
-44.0,12,3859.098644
-218.0,12,3859.838399
-180.0,12,3859.996794
-192.0,12,3860.455712
-148.0,12,3861.353531
-148.0,12,3862.255789
-212.0,12,3862.372577
-32.0,12,3862.605429
-20.0,12,3863.153376
42.0,12,3863.218337
-152.0,12,3863.959194
38.0,12,3864.791331
-210.0,12,3865.548101
-60.0,12,3866.428224
-132.0,12,3867.573618
-168.0,12,3868.413049
-92.0,12,3869.360192
-190.0,12,3870.149118
-178.0,12,3871.139041
-240.0,12,3871.418843
-138.0,12,3872.555526
-184.0,12,3873.611644
-216.0,12,3874.659492
-82.0,12,3874.885173
-50.0,12,3875.4719
-46.0,12,3876.661103
-144.0,12,3876.750706
-138.0,12,3877.689023
-222.0,12,3878.532584
-206.0,12,3878.80348
-196.0,12,3879.650572
-148.0,12,3880.325927
-148.0,12,3880.995234
-110.0,12,3881.594925
-20.0,12,3882.098788
-180.0,12,3882.800196
-240.0,12,3883.023883
-170.0,12,3883.702723
-44.0,12,3884.427995
-32.0,12,3885.23898
-240.0,12,3885.331144
-138.0,12,3885.527132
-116.0,12,3885.971498
-154.0,12,3886.31085
-178.0,12,3886.637433
-172.0,12,3887.932022
-102.0,12,3888.167776
-46.0,12,3889.075525
-154.0,12,3889.746324
-186.0,12,3890.181891
-186.0,12,3891.061952
-150.0,12,3891.660776
-200.0,12,3891.95783
-190.0,12,3892.042027
-140.0,12,3892.473569
-208.0,12,3893.17644
-92.0,12,3893.369617
-100.0,12,3894.139153
-240.0,12,3894.400725
-68.0,12,3895.019108
-128.0,12,3896.166944
-226.0,12,3896.893143
-172.0,12,3897.733769
-192.0,12,3898.543007
-106.0,12,3899.279979
-156.0,12,3899.590852
-208.0,12,3900.610133
-240.0,12,3901.397802
-228.0,12,3901.682517
-202.0,12,3902.608731
40.0,12,3903.839627
-202.0,12,3904.562725
-240.0,12,3905.58944
-182.0,12,3906.879675
-202.0,12,3907.713904
-152.0,12,3909.332715
-150.0,12,3910.230007
-152.0,12,3911.160353
-122.0,12,3911.919755
-150.0,12,3912.926482
-94.0,12,3913.858737
-162.0,12,3914.713819
82.0,12,3915.460342
-182.0,12,3916.576071
-186.0,12,3917.565886
-46.0,12,3918.764275
-240.0,12,3918.927144
-210.0,12,3918.994804
-222.0,12,3919.902351
-138.0,12,3920.593883
-58.0,12,3921.121845
-162.0,12,3922.050246
-152.0,12,3923.173209
-222.0,12,3923.715894
-104.0,12,3924.361885
-186.0,12,3924.682971
-134.0,12,3925.449081
-210.0,12,3926.178463
-74.0,12,3926.866013
-56.0,12,3927.403958
-240.0,12,3929.023366
-142.0,12,3929.271541
-130.0,12,3930.226763
-106.0,12,3930.819398
-112.0,12,3932.052728
-108.0,12,3933.113831
-102.0,12,3934.204736
-240.0,12,3935.082723
-132.0,12,3935.752825
-170.0,12,3936.319106
-210.0,12,3936.851916
-88.0,12,3937.689381
-240.0,12,3938.342513
-22.0,12,3939.416228
2.0,12,3940.28666
-156.0,12,3941.15038
-84.0,12,3942.435695
-2.0,12,3943.366714
-86.0,12,3944.400522
-240.0,12,3944.765192
-52.0,12,3945.518541
-186.0,12,3946.124489
-58.0,12,3946.302576
-78.0,12,3947.155054
64.0,12,3947.77363
-154.0,12,3948.102924
-18.0,12,3948.180459
-94.0,12,3949.272711
-204.0,12,3949.889605
-148.0,12,3950.679049
-92.0,12,3951.636039
-74.0,12,3952.550303
-22.0,12,3953.572259
-218.0,12,3954.556945
-90.0,12,3955.512513
-46.0,12,3956.067565
-156.0,12,3956.965503
-206.0,12,3957.988809
-140.0,12,3959.005824
-18.0,12,3959.278404
-108.0,12,3959.967189
-76.0,12,3960.944314
-178.0,12,3961.901527
-204.0,12,3962.435291
-240.0,12,3963.13745
-170.0,12,3963.574199
-200.0,12,3964.805967
-162.0,12,3965.111755
-190.0,12,3965.692134
-56.0,12,3966.656575
-150.0,12,3967.480665
6.0,12,3968.234656
-102.0,12,3968.504436
-160.0,12,3968.609156
-240.0,12,3969.486816
-122.0,12,3970.348364
-158.0,12,3970.732592
-188.0,12,3970.940314
-198.0,12,3971.697146
-112.0,12,3972.296597
-110.0,12,3973.165014
-200.0,12,3973.266699
-22.0,12,3973.537473
-240.0,12,3973.665978
0.0,12,3974.590394
-74.0,12,3975.297417
-174.0,12,3975.307348
-128.0,12,3976.118227
-164.0,12,3976.969296
-154.0,12,3977.739503
-98.0,12,3978.660355
-38.0,12,3979.633128
-198.0,12,3980.339405
-172.0,12,3981.229476
-118.0,12,3982.761389
-12.0,12,3983.56381
-202.0,12,3984.070962
-10.0,12,3985.393004
54.0,12,3986.128206
-88.0,12,3986.9746
-146.0,12,3987.665234
-70.0,12,3987.805861
-200.0,12,3988.866523
-200.0,12,3989.860857
-96.0,12,3991.049121
-52.0,12,3991.725423
-240.0,12,3992.283055
-56.0,12,3993.172079
-118.0,12,3994.042641
-102.0,12,3994.86924
-108.0,12,3995.377146
-154.0,12,3996.390264
-212.0,12,3996.614378
-18.0,12,3997.696454
-220.0,12,3998.600146
-160.0,12,3999.738423
-210.0,12,4000.706899
14.0,12,4001.557988
-200.0,12,4002.132048
-240.0,12,4002.833684
-78.0,12,4003.745391
-90.0,12,4004.747712
-204.0,12,4005.418975
-152.0,12,4006.493402
-24.0,12,4006.70541
-50.0,12,4007.269536
-160.0,12,4008.058609
0.0,12,4008.778306
-192.0,12,4009.676609
-160.0,12,4010.827918
0.0,12,4011.914662
-172.0,12,4012.035488
-240.0,12,4012.570011
-154.0,12,4013.683297
-140.0,12,4014.226418
-188.0,12,4014.414696
-164.0,12,4015.013759
-104.0,12,4015.70885
-100.0,12,4016.90635
-162.0,12,4017.708099
-128.0,12,4018.762944
-190.0,12,4019.506003
-58.0,12,4020.338583
-240.0,12,4021.22771
-144.0,12,4021.580665
-164.0,12,4022.625803
-168.0,12,4024.075557
-8.0,12,4024.720579
-112.0,12,4025.668244
-66.0,12,4026.575505
-206.0,12,4028.191262
-14.0,12,4028.530306
-4.0,12,4029.431029
-88.0,12,4030.434355
-194.0,12,4031.308482
-122.0,12,4031.59975
-54.0,12,4032.413742
-138.0,12,4033.164116
-204.0,12,4033.892673
-140.0,12,4034.572855
-180.0,12,4035.487573
-118.0,12,4036.351995
-174.0,12,4037.428558
-206.0,12,4038.426501
-182.0,12,4039.38849
-204.0,12,4039.946621
-140.0,12,4040.938906
-240.0,12,4041.596697
-178.0,12,4041.879048
-76.0,12,4042.707463
-122.0,12,4043.423566
-120.0,12,4044.49966
-56.0,12,4045.289801
-148.0,12,4046.452852
-164.0,12,4047.158625
-188.0,12,4047.726071
-72.0,12,4048.601417
-148.0,12,4048.874162
-46.0,12,4049.819651
-226.0,12,4050.913294
-206.0,12,4051.399956
-240.0,12,4052.042423
-48.0,12,4052.526718
-44.0,12,4053.148812
-136.0,12,4054.488215
-170.0,12,4055.58964
-154.0,12,4056.31944
-116.0,12,4057.247476
-240.0,12,4057.446585
-156.0,12,4058.079776
-134.0,12,4058.844336
-190.0,12,4059.722246
22.0,12,4060.261161
-224.0,12,4061.416753
-124.0,12,4062.134329
-204.0,12,4063.108113
-204.0,12,4063.644101
-44.0,12,4064.475747
-46.0,12,4065.523486
-2.0,12,4066.578575
-202.0,12,4067.208749
-172.0,12,4067.783498
-128.0,12,4068.075497
-174.0,12,4068.697021
-76.0,12,4069.694576
-200.0,12,4070.26884
-54.0,12,4071.534674
-72.0,12,4071.694246
-140.0,12,4072.460946
-102.0,12,4073.200779
-160.0,12,4074.118186
-220.0,12,4074.694252
-132.0,12,4075.63566
-158.0,12,4075.835969
-114.0,12,4076.764339
-84.0,12,4077.701526
-172.0,12,4078.596413
-210.0,12,4079.346548
-30.0,12,4080.646209
-198.0,12,4080.906878
-66.0,12,4081.982853
-212.0,12,4082.986849
-108.0,12,4083.920151
-62.0,12,4084.861762
-138.0,12,4085.603533
-132.0,12,4085.97333
-202.0,12,4086.338847
-240.0,12,4087.188973
-122.0,12,4087.961326
-166.0,12,4088.993099
-144.0,12,4090.403182
-146.0,12,4091.054594
-176.0,12,4091.399228
-224.0,12,4092.470172
-158.0,12,4092.675074
-138.0,12,4093.605947
66.0,12,4094.347213
-50.0,12,4094.679262
-146.0,12,4095.592937
-216.0,12,4096.556742
-158.0,12,4096.729222
-206.0,12,4096.885134
-14.0,12,4097.631651
-108.0,12,4098.761039
-60.0,12,4099.552608
-98.0,12,4099.935399
-204.0,12,4100.809866
-160.0,12,4102.088732
-108.0,12,4103.16197
-148.0,12,4103.871274
-240.0,12,4104.451602
-200.0,12,4104.90353
-202.0,12,4105.814409
-178.0,12,4105.914463
-240.0,12,4106.607866
-56.0,12,4107.522648
-240.0,12,4108.663156
-84.0,12,4109.369541
-100.0,12,4110.594303
-144.0,12,4111.099772
-164.0,12,4111.484339
-156.0,12,4111.956962
-28.0,12,4112.013912
-82.0,12,4112.88858
-110.0,12,4113.754248
-154.0,12,4114.158622
-184.0,12,4114.392295
-106.0,12,4115.079338
-222.0,12,4115.739527
-70.0,12,4116.826172
-194.0,12,4117.533916
-172.0,12,4118.34326
-168.0,12,4119.003056
-126.0,12,4119.922228
-172.0,12,4120.719135
-32.0,12,4121.627025
-18.0,12,4122.646257
-148.0,12,4123.484581
-128.0,12,4124.328213
-138.0,12,4124.452704
-188.0,12,4126.03708
-240.0,12,4126.510587
-118.0,12,4127.692372
-32.0,12,4128.505604
-240.0,12,4129.259353
-136.0,12,4130.352022
-106.0,12,4131.282552
-214.0,12,4131.993484
-160.0,12,4133.214704
-138.0,12,4133.764189
80.0,12,4134.390184
-192.0,12,4134.700554
-34.0,12,4135.525261
-176.0,12,4136.339913
-110.0,12,4137.221314
-130.0,12,4138.010478
-198.0,12,4138.920078
-182.0,12,4139.757075
-204.0,12,4140.603335
-200.0,12,4141.314646
-154.0,12,4141.849571
-142.0,12,4142.799622
-74.0,12,4143.926515
-92.0,12,4144.219162
-192.0,12,4145.569556
-192.0,12,4146.160923
-204.0,12,4147.171447
-212.0,12,4147.726489
-210.0,12,4148.505009
-40.0,12,4149.588685
-184.0,12,4150.45978
-240.0,12,4150.661299
-102.0,12,4150.753362
-134.0,12,4151.781175
-168.0,12,4152.938559
-166.0,12,4153.37554
56.0,12,4153.464532
-154.0,12,4154.218379
-48.0,12,4155.099745
-170.0,12,4155.958029
-138.0,12,4156.664797
-142.0,12,4157.022097
-154.0,12,4157.57235
-164.0,12,4158.348328
-180.0,12,4158.796681
-142.0,12,4159.588415
-134.0,12,4160.306794
-152.0,12,4161.347776
-152.0,12,4162.739659
-160.0,12,4163.748802
-22.0,12,4164.792083
-152.0,12,4165.601365
-226.0,12,4166.401638
-106.0,12,4166.961779
-104.0,12,4168.106734
-212.0,12,4168.302234
-180.0,12,4169.104672
-134.0,12,4169.970653
-170.0,12,4170.875409
-170.0,12,4171.88352
-152.0,12,4172.527156
20.0,12,4173.28826
-240.0,12,4174.534194
-166.0,12,4175.084886
-160.0,12,4175.584148
-64.0,12,4176.012426
-192.0,12,4176.689195
-212.0,12,4177.26161
-192.0,12,4178.190051
-102.0,12,4178.951677
-46.0,12,4179.816932
-188.0,12,4180.790237
-132.0,12,4181.514937
-116.0,12,4182.161086
-240.0,12,4182.972128
-186.0,12,4183.580065
-94.0,12,4184.207281
-142.0,12,4185.379618
-240.0,12,4186.226127
-86.0,12,4187.029805
-200.0,12,4187.922993
-172.0,12,4188.593706
-126.0,12,4189.840815
20.0,12,4190.247632
-92.0,12,4190.769807
-120.0,12,4191.391894
-58.0,12,4192.119708
-14.0,12,4192.927758
-136.0,12,4193.987491
