#{"t_start": 1748835617.5918171, "env_id": "None"}
r,l,t
26.0,12,528.840687
-168.0,12,529.795944
-116.0,12,530.581313
-36.0,12,531.867556
-226.0,12,532.343995
-44.0,12,532.587949
0.0,12,532.651522
-216.0,12,532.750895
-114.0,12,533.572527
-96.0,12,533.656756
-146.0,12,533.76631
-188.0,12,534.491861
-138.0,12,535.420149
-68.0,12,535.50714
-240.0,12,535.519691
-152.0,12,535.619687
6.0,12,535.633843
-182.0,12,536.598014
-116.0,12,537.555091
-152.0,12,537.953236
-104.0,12,538.147313
-204.0,12,538.483336
-170.0,12,538.802157
-158.0,12,539.692743
-174.0,12,540.694332
-240.0,12,540.708095
-240.0,12,541.083316
-36.0,12,541.703863
-130.0,12,542.508005
-166.0,12,543.391076
-220.0,12,544.326256
-44.0,12,544.439077
14.0,12,545.074686
-100.0,12,545.085699
-184.0,12,545.915191
-188.0,12,546.586429
0.0,12,547.272512
-146.0,12,547.499148
-86.0,12,547.51167
124.0,12,547.717788
-226.0,12,547.762507
0.0,12,548.410741
-122.0,12,549.446032
-110.0,12,549.497435
-138.0,12,550.559126
-112.0,12,550.615731
-200.0,12,550.770472
-144.0,12,551.585269
16.0,12,552.93679
-190.0,12,552.94839
-210.0,12,553.173298
-160.0,12,553.893296
-148.0,12,553.906982
-172.0,12,554.184184
-124.0,12,554.196503
-62.0,12,554.565281
-154.0,12,555.411764
30.0,12,556.001353
-106.0,12,556.834913
-20.0,12,556.916655
-70.0,12,557.80356
-144.0,12,558.480492
-116.0,12,558.688087
-176.0,12,559.492166
-182.0,12,560.421087
-118.0,12,561.292692
-116.0,12,562.04725
-112.0,12,562.950475
-90.0,12,563.68996
-90.0,12,563.839751
-124.0,12,563.927951
-50.0,12,564.837237
-210.0,12,565.785599
-80.0,12,565.950917
-168.0,12,566.976122
-178.0,12,567.096345
-182.0,12,567.351028
-182.0,12,568.272042
-62.0,12,568.419911
-140.0,12,568.609769
-78.0,12,569.757468
-154.0,12,569.8845
-80.0,12,569.897988
-156.0,12,570.107745
-38.0,12,570.120265
-204.0,12,570.173145
-172.0,12,570.688027
-82.0,12,570.805317
-96.0,12,570.912228
-170.0,12,570.926981
-120.0,12,571.024273
-200.0,12,571.077789
-112.0,12,571.738868
-128.0,12,571.784721
-126.0,12,572.438446
-136.0,12,572.532408
-240.0,12,573.096384
-108.0,12,573.747372
-120.0,12,573.848198
-212.0,12,573.861843
-74.0,12,574.058949
-108.0,12,574.070552
-142.0,12,574.252939
-12.0,12,574.923823
-54.0,12,574.972726
-144.0,12,575.714957
-140.0,12,576.465093
28.0,12,576.739721
-154.0,12,576.757541
-62.0,12,576.766789
-216.0,12,577.312649
4.0,12,578.157274
-240.0,12,578.889862
-188.0,12,580.14836
-204.0,12,581.42936
-92.0,12,581.488598
-190.0,12,581.57535
-162.0,12,581.649731
-158.0,12,582.78307
70.0,12,583.81151
-132.0,12,584.511029
-80.0,12,584.523806
-178.0,12,585.23667
-116.0,12,585.938954
-148.0,12,586.726453
-148.0,12,586.735893
-204.0,12,587.514827
-190.0,12,588.145409
-198.0,12,588.224043
-106.0,12,588.619873
-104.0,12,589.353045
-82.0,12,589.631723
-240.0,12,589.646477
-126.0,12,589.703854
-188.0,12,589.720194
-124.0,12,590.779516
-100.0,12,590.944136
-204.0,12,591.313538
-120.0,12,591.895824
-120.0,12,591.907334
6.0,12,592.010448
-124.0,12,592.139379
-70.0,12,592.746172
-194.0,12,593.334416
102.0,12,594.598393
-184.0,12,594.610841
-18.0,12,595.142145
-212.0,12,596.081807
-202.0,12,596.208555
-164.0,12,596.985201
-154.0,12,597.273804
-152.0,12,598.133129
-104.0,12,598.965
-186.0,12,599.530338
-204.0,12,599.767359
-76.0,12,600.346249
-174.0,12,600.595298
-52.0,12,601.489119
-156.0,12,602.066909
-140.0,12,602.079831
28.0,12,602.111006
-134.0,12,602.472472
-210.0,12,602.953431
-64.0,12,604.036367
-18.0,12,604.25223
-42.0,12,604.775877
-214.0,12,605.46359
-240.0,12,606.149
-240.0,12,606.817596
-118.0,12,607.009034
-188.0,12,607.326145
-26.0,12,607.730542
-182.0,12,607.917624
-168.0,12,609.338199
-138.0,12,609.56422
-186.0,12,609.689949
-222.0,12,610.647818
-190.0,12,611.852837
-106.0,12,612.456103
-134.0,12,612.536915
-220.0,12,613.396419
-240.0,12,613.487665
-150.0,12,613.553253
-240.0,12,614.235185
-120.0,12,614.990211
-164.0,12,615.755598
-206.0,12,616.581063
-12.0,12,617.388191
-138.0,12,617.504645
-98.0,12,618.379805
-240.0,12,620.029399
-110.0,12,620.041294
-162.0,12,620.09892
-184.0,12,620.793917
-46.0,12,620.809047
-156.0,12,621.125162
-186.0,12,621.757088
-138.0,12,622.009673
-180.0,12,622.976834
-188.0,12,623.001519
-190.0,12,623.127424
-152.0,12,623.33924
-28.0,12,623.873049
-192.0,12,624.458136
-156.0,12,624.692356
-52.0,12,625.309892
-22.0,12,625.910596
-154.0,12,625.925708
-144.0,12,626.098539
-108.0,12,626.229936
-38.0,12,627.06638
-26.0,12,627.080547
-182.0,12,627.18189
-110.0,12,627.827816
-114.0,12,628.013846
-182.0,12,628.966867
-48.0,12,629.401049
-194.0,12,630.000805
-210.0,12,630.217911
-154.0,12,630.272548
-184.0,12,630.877027
-144.0,12,631.995265
-122.0,12,632.712435
-76.0,12,633.416183
-200.0,12,633.511181
-102.0,12,633.834521
-188.0,12,634.795733
-156.0,12,635.508146
-126.0,12,635.714286
-96.0,12,637.020206
-100.0,12,637.036116
-190.0,12,637.195909
-138.0,12,637.489974
-84.0,12,637.595811
-190.0,12,638.417005
-196.0,12,638.428895
-68.0,12,638.76298
-160.0,12,638.841397
-28.0,12,639.84262
-102.0,12,640.506289
-114.0,12,640.643657
-210.0,12,640.774179
-138.0,12,641.616495
-214.0,12,642.460017
-112.0,12,643.494209
-212.0,12,644.552462
-198.0,12,645.126466
-132.0,12,645.328881
-62.0,12,645.921626
-12.0,12,645.998092
-168.0,12,646.061977
-8.0,12,646.266566
-156.0,12,646.282992
-164.0,12,646.505426
-154.0,12,647.153293
-110.0,12,648.003801
-66.0,12,648.390807
-200.0,12,648.897672
-204.0,12,649.619401
-10.0,12,649.705003
-54.0,12,650.445474
-54.0,12,650.822163
-240.0,12,650.930408
-154.0,12,651.119492
-240.0,12,651.754396
-100.0,12,652.576937
-184.0,12,653.339117
-182.0,12,653.935181
-178.0,12,655.238497
-36.0,12,655.467099
-180.0,12,656.286082
-96.0,12,656.392987
-240.0,12,657.355797
-6.0,12,657.625058
-50.0,12,657.878916
-46.0,12,658.405641
-172.0,12,658.706338
-108.0,12,658.721678
-174.0,12,659.513175
-168.0,12,660.319699
34.0,12,660.33282
-216.0,12,660.629022
-240.0,12,660.888642
-190.0,12,661.620796
-98.0,12,661.801061
-222.0,12,662.436012
-44.0,12,663.678165
-108.0,12,664.804499
-86.0,12,665.757843
-170.0,12,666.591698
-190.0,12,667.299996
-60.0,12,667.475461
-16.0,12,667.671685
-164.0,12,667.685906
-240.0,12,668.437798
-138.0,12,668.566221
-196.0,12,669.609095
-188.0,12,670.397601
-224.0,12,671.524911
-40.0,12,671.877941
-200.0,12,671.984483
-190.0,12,673.153109
-68.0,12,674.114419
-208.0,12,675.468132
28.0,12,675.671803
-170.0,12,676.520526
-70.0,12,676.532234
-186.0,12,677.425791
-90.0,12,677.746135
-182.0,12,677.792536
-190.0,12,678.034556
-180.0,12,678.742746
-176.0,12,679.64763
-158.0,12,680.001991
-220.0,12,680.454498
6.0,12,681.263093
-130.0,12,681.485743
-240.0,12,681.846916
-160.0,12,682.923536
-104.0,12,683.495968
-192.0,12,684.382266
-122.0,12,685.232538
-198.0,12,685.407776
-170.0,12,685.532372
-46.0,12,686.27262
-240.0,12,686.330162
0.0,12,686.342608
-186.0,12,686.35346
-138.0,12,686.369524
12.0,12,686.494308
-202.0,12,686.505295
42.0,12,686.554499
-86.0,12,687.275298
32.0,12,687.351047
-220.0,12,688.08069
-154.0,12,688.199637
-172.0,12,688.284556
-188.0,12,689.026819
-120.0,12,689.893843
6.0,12,690.636224
-114.0,12,691.494391
-72.0,12,692.315234
-8.0,12,692.328853
-222.0,12,692.925303
-240.0,12,693.684258
-240.0,12,694.402712
-160.0,12,695.246025
-184.0,12,695.981967
-74.0,12,696.658447
-64.0,12,696.91251
-106.0,12,697.71624
-98.0,12,698.874457
-118.0,12,699.097602
-210.0,12,699.989961
-240.0,12,700.001555
-104.0,12,700.010014
-144.0,12,700.632036
-208.0,12,701.231709
-84.0,12,701.431776
-88.0,12,701.673427
-200.0,12,701.833909
-84.0,12,701.846607
-158.0,12,702.064414
-18.0,12,702.715345
-148.0,12,703.239762
-148.0,12,703.247645
-166.0,12,704.294374
-102.0,12,704.692653
-168.0,12,705.452178
40.0,12,705.689976
-38.0,12,706.450756
-72.0,12,707.205079
-94.0,12,707.285118
-222.0,12,708.160865
-148.0,12,708.328904
-120.0,12,709.112365
-214.0,12,709.784429
-176.0,12,710.529205
-16.0,12,711.424581
-72.0,12,711.842705
-240.0,12,712.026677
-108.0,12,712.837628
-200.0,12,713.38676
-48.0,12,713.645344
-204.0,12,714.190074
-22.0,12,715.142645
-92.0,12,715.964039
-240.0,12,716.115545
-156.0,12,716.654043
-92.0,12,716.669551
-146.0,12,717.23656
-206.0,12,717.709263
-104.0,12,717.892703
-154.0,12,717.982016
-174.0,12,718.915434
-74.0,12,719.400837
-226.0,12,719.77596
-88.0,12,720.637455
-220.0,12,720.805514
-160.0,12,721.708304
-220.0,12,722.336821
-172.0,12,722.527627
-208.0,12,722.80205
-194.0,12,723.73833
-202.0,12,723.752915
-82.0,12,723.759925
-74.0,12,724.001306
-108.0,12,724.094253
-126.0,12,724.601964
-240.0,12,725.528609
-130.0,12,725.763593
-144.0,12,725.847341
-74.0,12,725.858814
-100.0,12,726.711965
-102.0,12,726.815588
-160.0,12,727.054065
-54.0,12,727.928765
-86.0,12,728.190991
-240.0,12,728.929764
-240.0,12,729.56968
-62.0,12,730.440607
-130.0,12,730.454751
-240.0,12,730.608907
-224.0,12,730.622604
-240.0,12,730.636704
-198.0,12,730.650854
-62.0,12,730.65785
-12.0,12,731.657812
-114.0,12,732.053195
-140.0,12,732.120272
-194.0,12,732.412477
-96.0,12,733.601372
-240.0,12,733.774551
-16.0,12,734.354153
-202.0,12,734.515931
-160.0,12,734.604711
-240.0,12,734.727688
-146.0,12,734.867964
-154.0,12,735.693666
-240.0,12,735.703717
-100.0,12,736.579209
-186.0,12,737.304148
-124.0,12,737.794611
-118.0,12,737.994216
-178.0,12,738.059055
-64.0,12,738.165127
-134.0,12,738.409303
-128.0,12,738.738023
-172.0,12,739.153617
-224.0,12,740.010043
-72.0,12,741.02164
-118.0,12,741.882445
-204.0,12,742.023998
-224.0,12,742.891243
-88.0,12,743.645487
-210.0,12,743.888783
-136.0,12,744.131399
-212.0,12,744.898214
-168.0,12,745.819673
-56.0,12,746.399282
-10.0,12,746.414709
-222.0,12,746.559368
102.0,12,747.178644
-196.0,12,747.891053
-166.0,12,748.054905
-132.0,12,748.116889
-240.0,12,748.318835
-124.0,12,748.329814
-102.0,12,748.884206
-148.0,12,749.395608
-142.0,12,749.42539
-124.0,12,749.439728
-62.0,12,749.448465
-214.0,12,750.224662
-204.0,12,751.394688
4.0,12,751.496356
-190.0,12,752.30165
-154.0,12,753.958489
-122.0,12,754.361045
-172.0,12,754.565067
-122.0,12,755.383055
-58.0,12,755.986847
-164.0,12,756.109308
-240.0,12,757.086567
-20.0,12,757.827302
-204.0,12,758.088853
-78.0,12,758.169727
-96.0,12,758.183156
-134.0,12,758.193114
-148.0,12,758.687755
-110.0,12,759.706114
-92.0,12,760.285471
-86.0,12,760.344671
-218.0,12,761.019012
-54.0,12,761.726925
-192.0,12,762.429494
-88.0,12,762.480504
-84.0,12,762.747173
-240.0,12,763.868842
-32.0,12,764.105299
-52.0,12,764.178416
-104.0,12,764.284864
-156.0,12,764.951545
-138.0,12,765.875818
-142.0,12,766.566162
-240.0,12,766.680344
-152.0,12,767.556736
-90.0,12,768.161699
-152.0,12,768.174697
-178.0,12,768.449765
-184.0,12,768.53675
-212.0,12,769.214941
-164.0,12,769.953229
-58.0,12,770.098924
-170.0,12,770.931391
-172.0,12,770.945806
-140.0,12,771.81551
-18.0,12,772.920482
-176.0,12,773.797805
-116.0,12,775.281596
-144.0,12,776.798978
-128.0,12,777.269694
0.0,12,777.583926
-204.0,12,778.08977
-178.0,12,778.45427
-144.0,12,779.297329
-48.0,12,779.309306
-112.0,12,780.029814
-194.0,12,780.9093
-38.0,12,781.655679
-140.0,12,782.339501
-6.0,12,782.548667
-202.0,12,783.100363
-76.0,12,783.49336
-58.0,12,783.506855
-108.0,12,783.708102
-210.0,12,784.043118
-240.0,12,784.135154
-210.0,12,785.088677
-194.0,12,785.260668
-190.0,12,785.321921
-76.0,12,786.089287
-162.0,12,786.275104
-162.0,12,786.639747
-220.0,12,787.065441
-240.0,12,787.659218
-138.0,12,787.849419
-200.0,12,789.209915
-178.0,12,789.455323
-36.0,12,789.732345
-240.0,12,790.757541
-44.0,12,790.765609
-92.0,12,791.954021
-132.0,12,791.969735
-208.0,12,792.865088
-140.0,12,793.320456
-110.0,12,793.937996
-36.0,12,794.175567
-114.0,12,794.188161
-228.0,12,795.015133
-140.0,12,795.212467
-240.0,12,795.799244
-182.0,12,796.018662
-146.0,12,796.121918
-124.0,12,796.133159
18.0,12,796.787263
-142.0,12,797.443788
-76.0,12,797.899448
-172.0,12,797.906474
-78.0,12,798.01124
-190.0,12,798.321735
-146.0,12,799.011582
-192.0,12,799.024662
-240.0,12,799.104843
-188.0,12,799.876945
-212.0,12,800.601184
-162.0,12,800.704855
-96.0,12,801.775965
-206.0,12,802.008413
-168.0,12,802.745845
-158.0,12,803.004134
-124.0,12,803.6544
12.0,12,803.680586
-158.0,12,804.825603
-180.0,12,804.93825
-192.0,12,804.948757
-180.0,12,804.990543
-194.0,12,805.287349
-100.0,12,805.988868
-204.0,12,806.181862
-220.0,12,806.760972
-200.0,12,807.504838
-48.0,12,807.517083
-140.0,12,808.316316
-240.0,12,808.956765
-156.0,12,809.374785
-98.0,12,810.262352
-184.0,12,811.164046
-162.0,12,811.781604
-134.0,12,812.677177
-156.0,12,812.739394
-88.0,12,812.88323
-118.0,12,813.007314
-188.0,12,813.021169
64.0,12,813.775757
-158.0,12,813.786053
-166.0,12,813.973356
-156.0,12,813.987561
-92.0,12,814.570822
-164.0,12,814.67557
-184.0,12,815.360924
-56.0,12,815.856117
-240.0,12,816.41932
-84.0,12,817.363944
-94.0,12,817.41925
-86.0,12,818.272322
-70.0,12,818.779174
-70.0,12,819.78748
-200.0,12,820.107274
-50.0,12,820.215687
-70.0,12,820.717213
-176.0,12,820.875241
-114.0,12,821.446197
-240.0,12,822.247065
-128.0,12,822.375084
8.0,12,822.557326
-190.0,12,822.609709
-144.0,12,823.244786
-88.0,12,823.5684
-84.0,12,823.723645
-126.0,12,824.267325
-172.0,12,824.478147
-98.0,12,824.61938
-240.0,12,825.111021
-14.0,12,825.124795
-132.0,12,825.493474
-66.0,12,825.798926
-24.0,12,827.451301
36.0,12,828.388971
-36.0,12,829.058378
-46.0,12,829.07336
-118.0,12,829.733211
-46.0,12,830.588322
-118.0,12,831.54286
-60.0,12,831.728297
-146.0,12,832.486024
-204.0,12,832.645707
-156.0,12,832.689293
-62.0,12,833.385626
-134.0,12,833.39962
-142.0,12,833.49377
-168.0,12,834.256371
-126.0,12,834.976847
-80.0,12,835.242813
-122.0,12,835.939396
-178.0,12,836.657365
-140.0,12,837.346599
4.0,12,837.892827
-64.0,12,838.10566
-202.0,12,838.608116
-178.0,12,839.382102
-110.0,12,839.598912
-186.0,12,840.291226
-206.0,12,840.30028
-128.0,12,840.53301
-34.0,12,840.543844
-154.0,12,841.346036
-100.0,12,842.045021
-240.0,12,842.457681
-74.0,12,842.535727
-160.0,12,842.83302
-166.0,12,843.590431
-94.0,12,843.696605
90.0,12,843.710428
-208.0,12,844.033377
-182.0,12,844.220923
-166.0,12,844.426625
-240.0,12,844.493601
-62.0,12,844.817933
-166.0,12,844.832718
-100.0,12,845.33818
-178.0,12,845.351836
-158.0,12,846.035073
-182.0,12,846.048454
-126.0,12,846.816176
-176.0,12,847.431342
-74.0,12,848.417597
-144.0,12,849.244067
-176.0,12,850.049168
-188.0,12,850.657581
-154.0,12,851.896737
-104.0,12,852.144289
-150.0,12,852.156855
-58.0,12,852.894829
-106.0,12,853.581997
-176.0,12,854.580365
-172.0,12,854.592781
-4.0,12,855.418188
-118.0,12,855.551117
-172.0,12,856.497799
-210.0,12,857.182858
-48.0,12,857.397754
-24.0,12,858.317571
-194.0,12,859.330453
-186.0,12,859.426494
-224.0,12,859.773055
-124.0,12,859.906947
-98.0,12,859.918747
-206.0,12,860.008725
-194.0,12,860.170617
-12.0,12,860.302501
-212.0,12,861.044803
-60.0,12,861.702541
-146.0,12,861.80671
-40.0,12,861.820234
-40.0,12,862.158004
4.0,12,862.897132
-240.0,12,863.613446
-84.0,12,864.835147
-240.0,12,865.030925
-206.0,12,865.059842
-158.0,12,865.188883
-100.0,12,865.203702
-94.0,12,865.293266
-54.0,12,865.478092
-144.0,12,865.706734
-220.0,12,866.045037
-190.0,12,866.981895
-86.0,12,867.332322
-168.0,12,867.990852
-76.0,12,868.695193
-150.0,12,868.774014
-132.0,12,869.702871
-108.0,12,869.799556
-240.0,12,869.931154
-82.0,12,870.072543
-112.0,12,870.089376
-22.0,12,870.322691
-218.0,12,870.924872
-190.0,12,871.455022
-118.0,12,872.177979
-116.0,12,873.035023
-118.0,12,873.908539
-174.0,12,874.746813
-158.0,12,876.12175
-142.0,12,876.676545
-184.0,12,876.692214
-202.0,12,876.981059
-184.0,12,877.343186
-156.0,12,877.410131
-146.0,12,877.554141
-140.0,12,878.283351
-86.0,12,878.295173
-92.0,12,879.062176
-10.0,12,879.810282
-116.0,12,879.821825
34.0,12,879.832698
-196.0,12,879.995877
-12.0,12,880.010787
-104.0,12,880.025304
-70.0,12,880.979729
-154.0,12,881.057384
-130.0,12,881.774285
-182.0,12,882.444442
-108.0,12,882.460506
-20.0,12,883.427432
-222.0,12,883.54987
-204.0,12,883.720691
-36.0,12,884.412679
-188.0,12,884.681194
-112.0,12,884.782047
24.0,12,884.939795
-184.0,12,884.953255
-138.0,12,885.191849
-110.0,12,885.752031
-240.0,12,886.035588
-172.0,12,886.883482
-170.0,12,886.960078
-204.0,12,887.779259
-188.0,12,888.458861
-126.0,12,889.006205
18.0,12,889.909123
-86.0,12,890.50245
-88.0,12,891.417304
-224.0,12,892.068777
-194.0,12,892.338924
-186.0,12,893.352728
-136.0,12,893.363836
-206.0,12,893.573966
-76.0,12,894.541321
-158.0,12,894.853186
-64.0,12,894.95728
-114.0,12,895.999443
-122.0,12,896.882268
-48.0,12,897.633086
18.0,12,897.772865
-210.0,12,898.288653
-138.0,12,898.787004
-182.0,12,898.799433
-146.0,12,899.040858
-86.0,12,899.40634
-96.0,12,899.414246
-92.0,12,899.716748
-80.0,12,900.502948
-222.0,12,900.912686
-210.0,12,901.258623
-144.0,12,902.143338
-150.0,12,902.23403
-148.0,12,902.248057
-208.0,12,902.335447
-182.0,12,903.13055
32.0,12,903.144519
-80.0,12,903.774963
-162.0,12,904.058593
-158.0,12,904.243536
-52.0,12,904.256473
-162.0,12,904.694895
-84.0,12,904.706146
-164.0,12,905.545976
-150.0,12,905.635838
-178.0,12,905.708318
-222.0,12,906.626205
-156.0,12,907.735424
-124.0,12,907.750882
-178.0,12,907.917187
-210.0,12,908.084624
-100.0,12,908.787442
-184.0,12,910.146366
-240.0,12,910.251425
-240.0,12,910.394894
-152.0,12,910.673708
-98.0,12,910.686905
-142.0,12,911.535694
-54.0,12,911.622899
-122.0,12,912.91003
-240.0,12,913.023211
-116.0,12,913.966615
-134.0,12,914.471751
-52.0,12,915.24882
-8.0,12,915.460971
-66.0,12,915.534131
-96.0,12,916.181819
-170.0,12,916.262485
34.0,12,916.464411
-64.0,12,916.477498
-154.0,12,917.254024
-64.0,12,917.266134
-152.0,12,918.198278
-30.0,12,918.3327
-80.0,12,919.12801
-66.0,12,919.965636
-168.0,12,920.370796
-156.0,12,920.730445
-168.0,12,920.826274
-230.0,12,920.954824
-202.0,12,921.477952
-134.0,12,921.694941
-178.0,12,921.705934
-60.0,12,922.383465
-18.0,12,923.263531
-202.0,12,924.202837
-180.0,12,924.829518
-88.0,12,925.663105
-6.0,12,925.942951
-170.0,12,926.23106
-148.0,12,927.568488
-200.0,12,927.781741
-174.0,12,928.590826
-14.0,12,928.778584
42.0,12,928.792319
-124.0,12,929.140173
-140.0,12,929.366532
-200.0,12,930.107845
-4.0,12,930.949879
-48.0,12,931.667181
-240.0,12,933.027872
-138.0,12,933.040757
-38.0,12,933.25204
-94.0,12,933.925374
-54.0,12,934.13673
36.0,12,934.255319
-92.0,12,934.269072
-102.0,12,935.753601
-36.0,12,936.021669
-184.0,12,936.856371
-170.0,12,936.983251
-6.0,12,937.86036
-106.0,12,938.838704
-240.0,12,938.851961
-124.0,12,939.053354
-220.0,12,939.138132
-240.0,12,939.738607
-188.0,12,939.748914
-158.0,12,940.466742
-170.0,12,941.495433
-68.0,12,941.757203
-152.0,12,941.975515
-240.0,12,942.886249
-96.0,12,943.080897
-98.0,12,943.092077
-176.0,12,944.056929
-110.0,12,944.350438
-166.0,12,945.218155
-160.0,12,945.384287
-192.0,12,946.383597
100.0,12,946.590772
-206.0,12,947.586985
-188.0,12,948.336331
62.0,12,949.016921
-142.0,12,949.352397
-136.0,12,949.428869
-214.0,12,949.895271
-44.0,12,950.067392
-142.0,12,950.804776
-54.0,12,950.810597
-230.0,12,951.100125
-192.0,12,951.91358
-156.0,12,952.791342
-96.0,12,953.471698
-6.0,12,954.533754
-184.0,12,955.396151
-78.0,12,956.268408
-40.0,12,956.277655
-90.0,12,957.159231
126.0,12,957.375793
-120.0,12,957.591788
0.0,12,958.397176
-138.0,12,958.990418
-226.0,12,959.078339
-38.0,12,959.718983
-196.0,12,960.392887
-146.0,12,960.489118
-32.0,12,960.586478
-130.0,12,960.77765
-182.0,12,961.000216
-124.0,12,961.999016
-6.0,12,962.291582
-164.0,12,962.938114
-94.0,12,963.820865
-80.0,12,964.317505
-202.0,12,964.329226
-164.0,12,964.410381
-94.0,12,964.719831
-210.0,12,965.206686
-16.0,12,965.875408
-114.0,12,966.287158
-220.0,12,966.629927
-156.0,12,966.897033
-158.0,12,967.977646
-240.0,12,968.080981
116.0,12,968.149312
-186.0,12,968.928483
-188.0,12,969.951367
-240.0,12,970.305121
-180.0,12,970.316248
-202.0,12,971.234226
-82.0,12,971.424998
-152.0,12,971.56637
-206.0,12,971.577016
-36.0,12,971.586881
-96.0,12,971.976907
-52.0,12,972.081681
-76.0,12,972.152706
-54.0,12,972.296368
-202.0,12,972.52943
-190.0,12,973.50153
-214.0,12,974.372962
-208.0,12,975.103836
-240.0,12,975.225475
-138.0,12,977.03071
-106.0,12,977.873878
-56.0,12,978.478238
-240.0,12,979.049643
30.0,12,979.219141
-210.0,12,979.313789
-188.0,12,980.278681
-64.0,12,981.048781
-172.0,12,981.288812
-222.0,12,981.944987
-14.0,12,982.400199
-104.0,12,982.587562
-20.0,12,983.325195
-188.0,12,984.319645
188.0,12,984.92384
-184.0,12,985.51255
-146.0,12,986.404322
-194.0,12,988.057117
-70.0,12,988.875023
10.0,12,989.030411
-176.0,12,990.012006
-152.0,12,990.981639
-76.0,12,991.791341
-166.0,12,991.861034
-142.0,12,992.909198
-154.0,12,993.128297
-190.0,12,993.140074
-206.0,12,993.263731
-46.0,12,993.523631
-150.0,12,993.964988
-44.0,12,994.25216
-128.0,12,994.338052
-76.0,12,994.575931
-222.0,12,994.898011
-30.0,12,995.794968
-166.0,12,996.56592
-192.0,12,996.57899
4.0,12,996.915851
-186.0,12,997.022125
-204.0,12,997.670211
-164.0,12,998.842482
-192.0,12,998.858481
-160.0,12,999.23603
-188.0,12,1000.036655
-102.0,12,1000.201261
-122.0,12,1000.212976
-84.0,12,1000.721251
-124.0,12,1001.484291
18.0,12,1002.632038
-202.0,12,1003.445446
-146.0,12,1003.742569
-56.0,12,1005.028567
-168.0,12,1005.233051
-8.0,12,1005.245588
-210.0,12,1005.446464
-104.0,12,1006.189059
-158.0,12,1006.983264
-188.0,12,1007.648643
-8.0,12,1008.153353
-108.0,12,1008.519248
-224.0,12,1009.369326
-56.0,12,1009.684178
-144.0,12,1009.892353
-204.0,12,1010.509214
-64.0,12,1011.229687
-122.0,12,1011.817132
-42.0,12,1012.302855
-190.0,12,1013.028488
-118.0,12,1013.478485
-84.0,12,1014.38613
-164.0,12,1014.521314
-158.0,12,1015.546601
-70.0,12,1015.836376
-216.0,12,1015.849306
-202.0,12,1016.510413
-186.0,12,1016.594339
-162.0,12,1017.538202
-202.0,12,1017.634461
-58.0,12,1017.897491
-92.0,12,1018.116494
-202.0,12,1018.130873
-168.0,12,1018.190845
-142.0,12,1019.226277
-64.0,12,1020.006072
8.0,12,1020.022481
2.0,12,1020.879674
-58.0,12,1020.984601
-158.0,12,1021.671513
-76.0,12,1021.684608
-150.0,12,1021.848393
-26.0,12,1022.589344
-240.0,12,1022.855638
-226.0,12,1023.029138
-182.0,12,1023.131373
-164.0,12,1023.730765
66.0,12,1023.776988
-226.0,12,1024.162455
-170.0,12,1024.34921
-172.0,12,1024.951121
-74.0,12,1025.868044
-194.0,12,1026.648883
-90.0,12,1027.117234
-32.0,12,1027.434634
-154.0,12,1027.60199
-240.0,12,1027.868219
-226.0,12,1028.759373
-182.0,12,1029.660852
-222.0,12,1030.708434
30.0,12,1031.119397
-180.0,12,1031.132047
-240.0,12,1031.90686
-94.0,12,1032.022012
-240.0,12,1032.296546
-40.0,12,1032.474156
-96.0,12,1032.621278
-116.0,12,1033.139895
-16.0,12,1033.767008
-168.0,12,1033.919128
-130.0,12,1033.932879
8.0,12,1034.091526
-60.0,12,1034.832973
-120.0,12,1034.912307
-174.0,12,1035.924287
-184.0,12,1036.500876
-202.0,12,1036.65492
-204.0,12,1036.929062
-126.0,12,1037.783903
-68.0,12,1038.42408
-80.0,12,1038.440603
-136.0,12,1038.512418
-166.0,12,1038.699952
-122.0,12,1039.554
-114.0,12,1039.665765
-112.0,12,1040.093268
-136.0,12,1040.619152
-240.0,12,1040.633892
-204.0,12,1041.123469
-170.0,12,1042.133554
-44.0,12,1042.736745
-88.0,12,1042.751238
-106.0,12,1042.836092
-150.0,12,1043.43539
-194.0,12,1043.690613
-124.0,12,1044.298078
-118.0,12,1044.368833
-44.0,12,1044.809722
-64.0,12,1044.822598
-98.0,12,1044.839875
-134.0,12,1045.033936
-38.0,12,1045.881294
-164.0,12,1046.910282
-80.0,12,1047.643549
-130.0,12,1048.410336
46.0,12,1048.502131
-82.0,12,1048.720932
-18.0,12,1048.770939
-150.0,12,1049.803745
-188.0,12,1050.080194
-144.0,12,1050.152067
-188.0,12,1050.963592
-180.0,12,1051.060918
-56.0,12,1051.355574
-158.0,12,1051.366854
52.0,12,1051.618367
-240.0,12,1051.779032
-240.0,12,1051.791056
-82.0,12,1052.238887
-142.0,12,1052.381911
-152.0,12,1052.43187
-138.0,12,1052.988363
-98.0,12,1054.061855
-180.0,12,1054.489443
-168.0,12,1055.553573
-102.0,12,1056.51577
-72.0,12,1057.382965
-140.0,12,1058.112033
-124.0,12,1058.33394
-154.0,12,1058.560175
-104.0,12,1058.753138
-144.0,12,1059.477194
-146.0,12,1060.647793
-164.0,12,1060.974015
-166.0,12,1061.034872
-168.0,12,1061.91616
-124.0,12,1063.005984
-130.0,12,1063.169049
-240.0,12,1063.911751
-34.0,12,1063.925636
